Id,SalePrice
1559,110274.33996368443
1560,141644.19521261225
1561,131990.44893517115
1562,126294.17435120288
1563,125177.68556290132
1564,163231.71503450867
1565,147491.94118945388
1566,205613.60843429796
1567,79973.48266993083
1568,217691.52168010076
1569,152996.76671487326
1570,127214.65343484883
1571,111125.46722148277
1572,146927.67611591856
1573,244046.13203138355
1574,124551.4435045478
1575,219265.52246576472
1576,203959.62903475825
1577,195901.92110327375
1578,144106.20600912668
1579,142440.19750370667
1580,189633.53580610303
1581,136147.86840157464
1582,129779.42991466155
1583,323712.6514503713
1584,232246.50097001388
1585,141220.01785595785
1586,71127.00515311326
1587,101303.46251507728
1588,149422.67073712675
1589,107938.619659095
1590,137650.86312297388
1591,103104.71220021216
1592,131979.0428898954
1593,116545.91394844305
1594,148816.98260220297
1595,117222.485156527
1596,240882.5385240117
1597,169692.689169206
1598,178377.45942909573
1599,167010.1087820475
1600,172750.9396611587
1601,76276.62186078253
1602,116230.59929711101
1603,90951.45711430756
1604,275813.6146916482
1605,235269.1958003581
1606,166883.95243958177
1607,173898.83062340828
1608,212415.27050443485
1609,186072.55793862473
1610,148565.13296772254
1611,148098.25475868737
1612,166176.00340920605
1613,166292.44379699545
1614,125995.98861534872
1615,91127.15087885821
1616,83850.82558091012
1617,92182.2765057441
1618,126378.34617511423
1619,127561.62441770769
1620,159788.43948144047
1621,136225.7042301115
1622,146837.95050610302
1623,271878.53058935964
1624,205389.39768598226
1625,126200.43386654183
1626,169763.4715804156
1627,183518.88526019384
1628,265361.4352687407
1629,174187.14850116134
1630,364592.77974847215
1631,200286.79177559895
1632,240918.60192109423
1633,170931.99084141394
1634,181538.9310441194
1635,177791.26123858412
1636,157166.16166088587
1637,178430.70487414324
1638,189317.32826143006
1639,181269.81099979408
1640,262160.6178019061
1641,180298.84204076527
1642,225998.5716454077
1643,221947.4679141748
1644,220678.64624094238
1645,180196.4501565755
1646,157608.75628282543
1647,166644.99297570757
1648,145967.82008552927
1649,136914.09928983555
1650,125925.89801352545
1651,121804.23449748915
1652,93916.11299491969
1653,94345.84618977491
1654,156324.76961765756
1655,162574.3114719591
1656,152791.9394333068
1657,155472.08712248894
1658,155926.7277318287
1659,147882.43304503686
1660,142621.3866137214
1661,426718.1959328783
1662,362850.5469953495
1663,376284.4427904267
1664,453625.8374817433
1665,303306.4844867176
1666,322629.7846532289
1667,364554.63082549727
1668,329316.87400650757
1669,291730.77580011816
1670,336327.15837881976
1671,272764.28735914116
1672,444375.9856882835
1673,282924.19242076704
1674,249840.72753843068
1675,185189.35057918093
1676,187288.31376378617
1677,214303.56377992345
1678,462847.68666042446
1679,379963.9542223917
1680,322799.9434670529
1681,225007.76571109836
1682,304269.57133074227
1683,189537.59175854464
1684,171579.98508874446
1685,172606.59329958018
1686,169786.29595955272
1687,167249.08620328168
1688,188346.16634223252
1689,182133.0799499739
1690,183916.93414019825
1691,176130.14071251397
1692,231459.6992730848
1693,168620.3967539436
1694,180242.05735786178
1695,169560.690948562
1696,275287.15266667615
1697,169536.74634221083
1698,348028.09461177915
1699,331219.7603172697
1700,239861.56057696155
1701,264337.6173344179
1702,254338.7496410777
1703,251683.934992024
1704,286555.63148587995
1705,215304.8364313616
1706,434213.2058501955
1707,217433.0032934669
1708,212631.03576557044
1709,269015.1131423827
1710,216598.49794625313
1711,229018.7517031895
1712,243009.57054541048
1713,267797.45073988533
1714,226511.14071195613
1715,200347.25564801638
1716,177135.25513215282
1717,166951.0587617504
1718,138208.0034734454
1719,204426.05120058273
1720,242401.08904298794
1721,165633.8366943161
1722,133320.46245349257
1723,154123.55848645765
1724,214451.84728557727
1725,230114.5288625523
1726,188201.75786933166
1727,172211.2326052544
1728,182018.37457111952
1729,161238.56778399562
1730,134152.4211703663
1731,123475.93669827392
1732,131852.17040247473
1733,124798.93760114728
1734,126936.37599041167
1735,131391.44885684506
1736,117583.21192089742
1737,330576.3534254072
1738,209600.8724901722
1739,303765.3593893666
1740,189136.15963386482
1741,181698.91291159787
1742,168690.85322259905
1743,170842.6162988067
1744,291303.46402702824
1745,243023.861008835
1746,197310.27940297642
1747,199342.49620443888
1748,204832.12952316148
1749,162958.11669856345
1750,147818.30102434085
1751,232590.72010877883
1752,124270.75159945947
1753,146548.3529154836
1754,214674.95260428864
1755,165903.67311771368
1756,125945.34175236303
1757,120622.11913276718
1758,151920.79472789774
1759,163238.3442629924
1760,162941.9922691717
1761,151746.51549368497
1762,169610.2237354288
1763,161346.6617305393
1764,118319.06046644555
1765,159592.51170683408
1766,167698.98488495537
1767,196250.17359963327
1768,140464.0377780113
1769,169535.4945683911
1770,137183.18694367263
1771,136475.370630888
1772,137507.64423008464
1773,143640.39518587114
1774,134518.51698450444
1775,136011.0090796127
1776,121908.47899066929
1777,113423.64488152869
1778,130516.78391101898
1779,106209.17709257011
1780,172848.37136878952
1781,134952.73233514815
1782,93817.89198247044
1783,131124.75466609545
1784,92599.62717998448
1785,122201.22419646391
1786,142096.88236893236
1787,161115.32246441283
1788,64909.3331292271
1789,90541.02855985244
1790,85884.70552076829
1791,174988.15872146073
1792,151912.51528095632
1793,139573.63954697433
1794,138569.46010598165
1795,138859.83216615237
1796,103268.09390410798
1797,111490.58622434102
1798,124753.82313022828
1799,103376.1563317129
1800,126444.0419033292
1801,131319.76861876546
1802,118600.98254788901
1803,153732.16571513595
1804,140618.42676792873
1805,137344.1750837025
1806,123134.53806522481
1807,142715.78202251892
1808,112282.53500772498
1809,109482.0416656394
1810,136095.21986364355
1811,121407.83561819645
1812,118655.90892823713
1813,121239.57297507155
1814,98650.23382521243
1815,65110.921513581045
1816,96786.40879302069
1817,123042.34835416905
1818,135430.08788301854
1819,114508.17099698592
1820,74860.1993540759
1821,102097.57755037266
1822,145197.74933439656
1823,64796.96008092445
1824,131584.16599532406
1825,121348.2135300747
1826,102510.4294116535
1827,109042.78993436247
1828,135045.6584055706
1829,121428.13790476133
1830,138316.35142564756
1831,157824.37490567958
1832,105485.22084999266
1833,143804.1139602879
1834,117341.18640033086
1835,161854.8964064936
1836,130107.33382113469
1837,106756.02074675485
1838,130216.70740269436
1839,86451.4905072935
1840,162060.87762093937
1841,146362.0756534846
1842,89019.26219985085
1843,140092.2896025538
1844,124814.31329171563
1845,135625.03299822018
1846,155140.79355560767
1847,158996.56361189194
1848,69463.66945469956
1849,100348.51512229604
1850,129585.9019860463
1851,143690.22348557046
1852,129200.45491449724
1853,130547.44940728247
1854,171693.50523506745
1855,136666.480074224
1856,216190.52703676187
1857,123223.14340556676
1858,143631.84358804504
1859,114687.22023677404
1860,152378.67020762115
1861,113145.75208298657
1862,300699.6253512079
1863,299788.9323138747
1864,299788.9323138747
1865,307553.89056198305
1866,326984.51081964985
1867,236156.54267870367
1868,305243.0955065198
1869,203530.700940009
1870,204349.53219453365
1871,242961.14607092066
1872,168473.910322815
1873,243012.69332054496
1874,138796.7613820797
1875,211115.46251273743
1876,198105.77517357568
1877,212182.09668206144
1878,213531.1525041965
1879,131296.30354884558
1880,134218.8722701807
1881,241265.2281828825
1882,250029.8899759414
1883,200632.2936088481
1884,211475.58875520134
1885,236578.4467408122
1886,292401.7031679469
1887,205637.74129744887
1888,269714.8060192811
1889,152725.37144488253
1890,136856.45599336963
1891,141702.86762080676
1892,112622.46769395818
1893,138119.97721680335
1894,132200.5890209322
1895,145282.85500288973
1896,123482.15508602941
1897,118414.76662349547
1898,104499.88301409282
1899,123468.38782690864
1900,151338.06067686525
1901,153119.08245820663
1902,144960.4496976774
1903,228985.39460992024
1904,135604.16366965466
1905,188474.02871451442
1906,157751.27334919793
1907,194796.94774592656
1908,106780.48386660425
1909,139850.93421792847
1910,122995.94855237157
1911,191384.65983196194
1912,288029.50280729483
1913,138333.59892607448
1914,61609.55924905823
1915,312772.3345582917
1916,72011.43548520592
1917,247008.40684004375
1918,134852.16202649855
1919,166442.87695153904
1920,157057.76620134682
1921,408259.75688282266
1922,307540.2863674092
1923,198324.0858780772
1924,251038.79264768033
1925,215093.4240016192
1926,382678.17016463686
1927,133561.49549919556
1928,162284.31033332043
1929,122552.37260457402
1930,113860.17595016777
1931,139479.45165843508
1932,137911.46951605656
1933,162127.09375408714
1934,178836.01924153292
1935,172519.18648564917
1936,183588.57995433517
1937,180621.78432083738
1938,163293.61754004346
1939,245030.63695428788
1940,193133.36541995767
1941,177773.6295776908
1942,185845.7682987807
1943,198649.81194767923
1944,309943.2515762348
1945,351262.32020702434
1946,146589.68778638233
1947,318356.4036783181
1948,167514.83552815247
1949,251536.87310948473
1950,184149.9278846907
1951,264482.8310257999
1952,245629.56546773153
1953,166429.76768473655
1954,197383.61339671968
1955,132164.98347111646
1956,273675.36745320435
1957,162411.56713286092
1958,292775.8500548663
1959,150008.56414964824
1960,112568.63641183093
1961,120341.58060129733
1962,95323.02165369324
1963,98517.99575663467
1964,112980.18727491256
1965,153961.7660666082
1966,158450.73014637677
1967,282745.52853132394
1968,421289.6598087096
1969,366903.5179109579
1970,427850.6302840178
1971,402007.8049592414
1972,344455.0020764635
1973,253835.69114372652
1974,308801.43016425637
1975,453694.09548326355
1976,266243.16966943827
1977,361349.19300358027
1978,366282.3840516203
1979,316833.31613500917
1980,196697.6235741462
1981,329682.436957901
1982,219450.27030530336
1983,200862.28142961877
1984,166829.8676880842
1985,212714.88367860272
1986,217196.66550169437
1987,171907.72514288023
1988,176779.78524581765
1989,192700.19961048232
1990,211041.87654990776
1991,218429.4316614243
1992,208486.97776869635
1993,174103.7919073205
1994,246210.583610199
1995,184017.5658083223
1996,250020.28500529774
1997,308720.87962851883
1998,349070.7182589345
1999,253625.32557418893
2000,304808.5059217295
2001,257263.4285416116
2002,251916.981945355
2003,250455.32671833958
2004,237222.5028045828
2005,214744.60042674406
2006,215751.90322722765
2007,248848.3958085209
2008,198338.0694732779
2009,191780.53679924292
2010,187057.85134631116
2011,145113.506782423
2012,174692.92806586556
2013,181435.4688069232
2014,185946.78586559952
2015,191717.27253289006
2016,190103.37796111658
2017,202634.62309151565
2018,126203.49210897188
2019,133584.92273970577
2020,117683.83121823493
2021,116503.94129643406
2022,173105.33989306857
2023,150435.0282282806
2024,213027.78396111616
2025,371102.8152539654
2026,180472.00914957427
2027,148800.48097218806
2028,155261.48806210893
2029,169083.23090573106
2030,276973.66339489195
2031,211808.12138840667
2032,232594.4343951427
2033,267801.4844969847
2034,163801.47110448682
2035,203107.4209178675
2036,181589.08398479028
2037,185432.96795238345
2038,277100.4968788473
2039,195345.17399567048
2040,349346.36402982526
2041,271589.74223501055
2042,207988.9844038204
2043,168308.42046072832
2044,167158.03398407254
2045,226087.0958878515
2046,138165.96739826404
2047,146823.90222136062
2048,132514.97461351886
2049,137030.18634552966
2050,172714.04562735767
2051,100493.72200479187
2052,137494.1307767685
2053,145135.4378584432
2054,81487.89536011286
2055,152278.68012878508
2056,126294.93134872314
2057,126253.74307217832
2058,204125.330026544
2059,141495.48035249382
2060,158364.89726884486
2061,171738.05791058776
2062,138215.96440851584
2063,107913.01146364589
2064,139963.3156425284
2065,112731.04127185665
2066,169815.0763893907
2067,109256.02350084374
2068,138957.0148466698
2069,80788.62967391241
2070,109697.04552503365
2071,92082.9026828371
2072,135050.2181741515
2073,135012.16689436432
2074,182758.7448991066
2075,143555.5757270604
2076,119161.61408262198
2077,149447.55386537575
2078,130386.57733495091
2079,135473.66338087467
2080,114062.24437439369
2081,126798.68806280295
2082,129665.78081764089
2083,141115.6435583038
2084,113027.07653424429
2085,133015.0571904085
2086,97623.38696866755
2087,125403.77457958656
2088,104722.28423152224
2089,90655.91556825151
2090,130887.6876979134
2091,127501.49692421319
2092,136651.083960131
2093,134787.8789406368
2094,133494.89049676512
2095,145110.04172078663
2096,83029.72330199183
2097,95594.87660889381
2098,143206.27348111966
2099,63742.79591057702
2100,91634.85993630892
2101,129027.71699922021
2102,139470.6059333036
2103,98448.40130286444
2104,133505.42155053111
2105,123158.25595103188
2106,79900.81728864464
2107,266225.98467619735
2108,115785.64210399268
2109,114345.1334056689
2110,131241.89384607514
2111,152589.14224985056
2112,140731.17590379456
2113,121652.22154815984
2114,106695.61088065262
2115,145967.6279289358
2116,115270.71176765603
2117,140807.34871940187
2118,120723.97683082802
2119,104924.45667941993
2120,113088.47914473436
2121,124090.99589445657
2122,110471.01411501878
2123,86270.80499126375
2124,189063.43215462385
2125,127502.40280682976
2126,153363.88561703404
2127,151590.6428468176
2128,125331.38570784609
2129,97245.02506270965
2130,133612.76124408722
2131,147101.38881121276
2132,126811.47357682588
2133,126660.2661487275
2134,118374.63916113468
2135,96251.99177554833
2136,82647.67147299317
2137,117555.82193249656
2138,136986.19166168937
2139,152329.3621124759
2140,135442.28847659152
2141,125394.10877096732
2142,134935.01152441543
2143,146487.18963501108
2144,127270.75119823308
2145,134010.39356959666
2146,151285.77605288307
2147,155496.6653021647
2148,127812.36610289736
2149,133979.35640636913
2150,229073.46571670813
2151,143123.76372622678
2152,168717.9676987837
2153,151607.15025552968
2154,106666.62169961608
2155,122446.16750647634
2156,213729.16275232937
2157,241623.99490803975
2158,230850.42224056053
2159,200742.92000765237
2160,173179.3843208248
2161,245627.41410262187
2162,393247.37828785804
2163,335629.911865875
2164,225946.46387527947
2165,177885.9869168788
2166,142972.79851589433
2167,211302.4896751206
2168,206713.30072763938
2169,192572.81958405208
2170,220371.88141593308
2171,139147.49518814386
2172,138645.6054874779
2173,160624.5636520951
2174,243825.69326103266
2175,284115.49889778753
2176,308193.5888153936
2177,253570.57549050194
2178,203128.43740501456
2179,144418.00787696533
2180,192215.79232340094
2181,194623.24003368602
2182,226628.52340939138
2183,197227.40269762866
2184,134352.48786446225
2185,124297.12605960856
2186,154174.0544249063
2187,149609.48611414264
2188,151779.56684886702
2189,199507.7425583406
2190,84252.24978236148
2191,88144.98099223594
2192,93056.684523986
2193,96014.55349349981
2194,97360.48675206641
2195,113768.22515708476
2196,104623.50356971484
2197,126387.73868084712
2198,161346.89735197992
2199,157563.80915055724
2200,126461.74578826093
2201,122207.47060133574
2202,172065.73653196337
2203,142134.38429541176
2204,165467.33950033248
2205,121335.97795429069
2206,138798.93916855828
2207,172373.23103070477
2208,224566.83396665525
2209,185757.37248228796
2210,116134.54690966001
2211,112495.83058396331
2212,113603.66352142677
2213,102182.25710796089
2214,138499.95729460608
2215,103908.664665366
2216,142597.8053373796
2217,70608.05157273282
2218,71912.02778250669
2219,66264.64001492066
2220,77129.64425746331
2221,312295.41495907167
2222,268174.9700286359
2223,295080.7180864129
2224,209490.6770449104
2225,116519.67061930247
2226,185224.2673939527
2227,203943.20710792145
2228,272476.8743537362
2229,230967.1392729705
2230,151136.5929646521
2231,202250.5299780798
2232,175531.22815351014
2233,173585.11782995117
2234,227624.87689052758
2235,199382.44728532125
2236,285354.6786114297
2237,361228.61987849645
2238,185590.70896689364
2239,122941.3103513299
2240,161043.42315259404
2241,152901.87005291827
2242,133933.93879783657
2243,122302.5068033241
2244,102442.56814045686
2245,91841.2413646787
2246,144308.9742609555
2247,105526.05029608781
2248,125082.757397168
2249,126155.6577924807
2250,133979.76167630212
2251,110389.24331604685
2252,167556.1274656879
2253,140796.18827172252
2254,165385.88743571815
2255,191676.41894253218
2256,176233.8379531837
2257,196032.44023386124
2258,172268.7238921636
2259,178681.20144161314
2260,156711.40654808655
2261,180040.17165899134
2262,214654.93060262754
2263,319171.9255742281
2264,466724.3417798724
2265,156023.62257975285
2266,280463.71015129064
2267,371352.90699215385
2268,343961.75424587826
2269,163796.66188644577
2270,179340.47712544922
2271,241050.46535050435
2272,192888.3756809263
2273,164768.2314202045
2274,179540.1870200979
2275,167584.56782141887
2276,183283.23348816083
2277,173119.04550699797
2278,144309.91940316558
2279,121667.05328662216
2280,120182.26307774778
2281,177715.00130853147
2282,179629.26822978593
2283,98927.37153164396
2284,108436.8756634958
2285,154927.64272278504
2286,129243.22006288654
2287,331619.2740654425
2288,273896.6050291916
2289,390964.3459756322
2290,439891.63841580047
2291,302970.1196784814
2292,393534.3952841159
2293,450722.73057588516
2294,399925.7416087114
2295,452669.0844313579
2296,304498.4093409697
2297,293399.35956394946
2298,304431.1910560959
2299,392314.92047599575
2300,319480.5201654168
2301,233270.34120661762
2302,238128.9978672757
2303,254158.241828191
2304,249285.38342850594
2305,180997.53251533516
2306,181448.3119104394
2307,184466.7240730388
2308,224974.1454435933
2309,280643.9628462445
2310,205268.17045652238
2311,208496.669439277
2312,170196.52774447127
2313,174303.126111293
2314,170760.84497587834
2315,173505.8547881968
2316,179140.99686150576
2317,184785.28056342353
2318,173413.90358405872
2319,174656.19341443328
2320,179088.48501459832
2321,237256.11831596086
2322,174521.62990239143
2323,178205.7799136231
2324,170044.75348508506
2325,228544.88137663077
2326,167647.39149441413
2327,211757.11768157766
2328,214425.55831062072
2329,186307.87970263904
2330,179002.84449393538
2331,354289.332811462
2332,384327.6018774897
2333,326027.28330192703
2334,262587.6101362447
2335,262207.888999995
2336,332145.2101066974
2337,207702.06752494545
2338,270680.01368556963
2339,239709.14709273912
2340,380456.88763742
2341,228758.49509202072
2342,236320.03459470675
2343,228086.3043285592
2344,225930.17993443678
2345,245575.89147165226
2346,206401.15111983923
2347,201553.43825387149
2348,218294.6921769672
2349,159232.79878923498
2350,250057.48568672003
2351,260173.72634929052
2352,257174.05539264163
2353,203877.6448232942
2354,133785.94980820417
2355,157078.05939338272
2356,146124.19398223146
2357,208918.3869529171
2358,193261.89496962022
2359,123424.28869033286
2360,124703.64192382139
2361,141238.11194315116
2362,279721.99873674125
2363,142552.9974818453
2364,150124.35067782528
2365,218244.74453918485
2366,174751.68165940826
2367,227432.7498921654
2368,211627.35835148641
2369,224993.11525125147
2370,168414.65026080565
2371,168008.01812954555
2372,182071.6908057839
2373,274462.9941539909
2374,293753.69988472527
2375,238130.54839253833
2376,282551.58914663765
2377,355010.42755951936
2378,141349.8766991176
2379,186828.14104127782
2380,144744.8335153598
2381,165579.13255377059
2382,179162.11967581077
2383,216810.18442504926
2384,246318.9053791922
2385,157589.55187753262
2386,141735.5768301679
2387,131459.4658003995
2388,95959.28488581764
2389,122503.08937879936
2390,135893.55216843693
2391,130625.50921763614
2392,113221.79511924801
2393,166686.3233799059
2394,144244.85378272994
2395,192179.55167374254
2396,151777.96197978014
2397,196009.8171396785
2398,123061.28401356506
2399,65663.20849643422
2400,61620.37620047972
2401,109942.62849356624
2402,137492.2459425204
2403,137756.34975001166
2404,148023.5078455835
2405,160360.5356573048
2406,134413.4148744144
2407,125949.4620179346
2408,135462.10827662528
2409,135180.56863428073
2410,159991.63322228706
2411,121544.64529609655
2412,157130.75194221124
2413,137999.81039042267
2414,131288.26016301705
2415,132313.19836051337
2416,124454.6296776653
2417,127888.65747044218
2418,122038.8598471052
2419,134094.81837439912
2420,126552.5293103283
2421,145980.62460013767
2422,119469.81245859186
2423,130750.04821103974
2424,145173.16703632497
2425,176661.0624713693
2426,138471.71761807174
2427,133527.62691551546
2428,170464.40830797583
2429,116970.03724182904
2430,128215.3236397443
2431,105748.84823511606
2432,135695.49179704709
2433,139882.80862084578
2434,142774.1743517311
2435,148605.56842869706
2436,101340.61858670629
2437,111354.15916902747
2438,128511.98116623354
2439,111132.13465876339
2440,128476.91078537783
2441,99622.85705169823
2442,100663.93525368784
2443,115323.0487077812
2444,125536.63155277747
2445,94082.5493208605
2446,128767.93378302496
2447,170619.39635457098
2448,142009.45448801428
2449,115782.93725452424
2450,148839.52904940624
2451,129092.2047818847
2452,221825.67730233524
2453,97280.5310516787
2454,102618.44261573725
2455,108432.75001899526
2456,132296.4615377038
2457,113492.29478083737
2458,107740.87333475892
2459,109521.05170354056
2460,143202.07304439426
2461,116128.16566822944
2462,138795.57362008755
2463,119823.18069700868
2464,165897.06125143648
2465,132992.5395828706
2466,121268.92043687697
2467,156630.9241381534
2468,86878.09935974042
2469,91421.25035791432
2470,182484.3140227611
2471,181765.16438661682
2472,160327.93667520885
2473,129528.86474687503
2474,93546.53526339363
2475,230047.2036055578
2476,110158.99518481683
2477,133195.5536785468
2478,157847.23969333526
2479,114919.06841107672
2480,134033.55085575904
2481,125893.8533949222
2482,132036.34802985482
2483,114811.71316386321
2484,121632.83328262588
2485,121433.53773618666
2486,155520.94744516024
2487,181684.85798515778
2488,156502.32669421926
2489,148821.70736235063
2490,149874.99497082608
2491,87956.29164656704
2492,181346.30263727292
2493,140834.16856859086
2494,162470.9927083191
2495,100524.07608416797
2496,217428.2890404735
2497,147900.538129713
2498,118595.8868535551
2499,89535.41649512199
2500,127439.1871952289
2501,137384.5729149877
2502,147412.36258951994
2503,120185.74811044673
2504,175708.09034206823
2505,208317.6883317768
2506,256258.5873623809
2507,316510.13013212406
2508,255026.71499846302
2509,225716.3178444344
2510,226030.75657641626
2511,186730.93742530892
2512,212828.3501893511
2513,216740.39519011774
2514,202778.02186068412
2515,144561.35801126077
2516,151428.7493912042
2517,132436.8318116883
2518,150885.16640839845
2519,218067.99133147742
2520,205365.09232712362
2521,193817.18232472838
2522,216557.37143632368
2523,131230.13855660296
2524,137819.55185078064
2525,141972.74787863274
2526,140617.52586796833
2527,113627.27045617548
2528,125070.07339316841
2529,130933.40916416085
2530,104205.11281592419
2531,250798.9312980111
2532,225397.54741201794
2533,199725.30931189287
2534,239024.91193864244
2535,316965.2548602362
2536,222475.977433007
2537,211689.9559484133
2538,186052.4050902779
2539,188589.82118048464
2540,177289.21649134296
2541,178773.23056119058
2542,163345.7446726576
2543,135055.13467582845
2544,132400.28634280356
2545,141211.80469604282
2546,145796.74583407043
2547,139256.25674548582
2548,160909.2841472485
2549,161297.0640436254
2550,527774.9284672261
2551,142013.92100774977
2552,116739.53364553252
2553,86364.78864149349
2554,124548.3185295014
2555,101827.0440832026
2556,107419.06914522291
2557,122090.84361201013
2558,146020.60131330957
2559,132932.28921613278
2560,120250.1715621283
2561,146521.33563611057
2562,108717.0151990151
2563,137040.9270764678
2564,179225.16866820364
2565,103760.40110721313
2566,149432.05710164356
2567,131346.2356206839
2568,181132.00505203247
2569,187421.49918078122
2570,114683.55666690957
2571,170660.03755935148
2572,158005.92738189496
2573,232052.72223992163
2574,232892.51724766532
2575,123831.3638220874
2576,130971.48446367735
2577,148244.6478262284
2578,92159.31411102053
2579,76096.81387377395
2580,137184.10346011727
2581,132650.6013828749
2582,113064.02495518932
2583,268972.50936628366
2584,166319.56658425214
2585,176819.21804047492
2586,222637.5963285298
2587,203293.9452196985
2588,151266.41765554762
2589,142769.79199235045
2590,221447.4506469976
2591,195146.09417182484
2592,236994.48681765373
2593,249446.87836522257
2594,181705.88010591737
2595,190445.05603715032
2596,332565.51685728534
2597,180931.62553934657
2598,276846.5342523817
2599,303506.00384413125
2600,120503.59206769388
2601,135734.11890889864
2602,90106.14462821675
2603,98449.50176487422
2604,96171.44562160628
2605,88695.75219358834
2606,142799.519211863
2607,178564.40325438985
2608,189665.3060971199
2609,156312.82025344088
2610,111622.27197338696
2611,121494.76226214955
2612,154222.40259509883
2613,128419.05396360037
2614,126769.65397432171
2615,154727.70484187393
2616,133169.0072335453
2617,164515.5328520029
2618,168873.80102797432
2619,216111.07217557248
2620,183342.60015848512
2621,181778.14143524904
2622,187395.36140489287
2623,244808.61818291753
2624,318435.4665579452
2625,318075.4624937085
2626,168635.66788189238
2627,172160.43224579058
2628,427979.3742215593
2629,495901.8033440114
2630,315395.4249224003
2631,432210.9870838305
2632,417304.8625441328
2633,312242.3566692309
2634,365596.32975984033
2635,149934.14010562134
2636,186516.66999699414
2637,168231.13152689402
2638,247907.00090994913
2639,179681.7720408341
2640,152187.1587615679
2641,109654.0584005225
2642,185399.02786949504
2643,102127.75553212903
2644,134525.71772323188
2645,95895.69277091359
2646,91591.80642614934
2647,105880.44841804224
2648,143305.64979504974
2649,144351.48823932692
2650,157896.3363402609
2651,155289.8555466931
2652,415840.15510563896
2653,246888.9175653289
2654,264020.68584459904
2655,360032.65435327817
2656,283400.88731434237
2657,323384.3304253415
2658,284689.0412257533
2659,288647.337646919
2660,331751.3932269228
2661,326339.68285514496
2662,334303.32386516035
2663,265184.38256664184
2664,276284.9989687685
2665,307414.87824671186
2666,276017.18089104
2667,168874.15946040762
2668,176523.5111924168
2669,176125.65068000465
2670,274921.0732227758
2671,177305.59340153687
2672,194044.64386120264
2673,205150.27231057256
2674,199676.1710580185
2675,166123.79916945027
2676,182378.6169953141
2677,196303.9803550071
2678,251447.14696475113
2679,260702.96955494242
2680,264310.8100890723
2681,393159.25615674345
2682,329587.8744408073
2683,503198.2818375936
2684,312202.9826866603
2685,321673.740387047
2686,261906.9686025054
2687,294779.86420132365
2688,228938.07348955615
2689,195108.70637011365
2690,437813.4166008306
2691,189513.26691258367
2692,138149.41851615973
2693,199891.10482509568
2694,137128.87862124832
2695,194633.43340689415
2696,181790.7241673673
2697,192385.47753657756
2698,192203.33951511682
2699,177409.61964172366
2700,164534.04656096254
2701,150043.64859607656
2702,108595.72215790968
2703,125435.27818104101
2704,139247.24731744468
2705,123495.34072397786
2706,115771.20335123615
2707,126062.73108185214
2708,133269.28078465446
2709,105866.5120818591
2710,125848.53971439884
2711,284454.81242222147
2712,353522.65390533616
2713,174234.0608524675
2714,152185.99983334818
2715,169936.96505806266
2716,161300.06016020998
2717,172682.49009388112
2718,233756.3014990606
2719,154857.21003100308
2720,169273.9793444766
2721,141551.37732695753
2722,161991.6086697768
2723,142089.30891451513
2724,130105.8179833495
2725,136924.90586090047
2726,144014.74033712543
2727,163766.06586287168
2728,164933.0634876797
2729,148089.98933491862
2730,142495.57073314008
2731,119091.11436708867
2732,117426.71252390661
2733,154674.80365882572
2734,146377.255916284
