Id,SalePrice
1600,170343.67
1601,66646.88
1602,108919.55
1603,91927.34
1604,270171.72
1605,241083.7
1606,166215.73
1607,176525.0
1608,208597.38
1609,187784.11
1610,157858.73
1611,142065.06
1612,169342.98
1613,162385.81
1614,129198.96
1615,85718.41
1616,75025.7
1617,90421.57
1618,124986.01
1619,135558.25
1620,176098.25
1621,131416.78
1622,144264.7
1623,270323.28
1624,206008.16
1625,123902.71
1626,167394.19
1627,191658.47
1628,278080.66
1629,179137.7
1630,352549.16
1631,221426.31
1632,238082.39
1633,168889.3
1634,189587.52
1635,175438.3
1636,151040.67
1637,183416.97
1638,191360.4
1639,183950.2
1640,271258.38
1641,176676.73
1642,231044.94
1643,224108.64
1644,236763.7
1645,195931.64
1646,158523.58
1647,155813.23
1648,137941.8
1649,139914.7
1650,117590.22
1651,120253.484
1652,96560.52
1653,97392.51
1654,148045.14
1655,153544.06
1656,147918.27
1657,149572.27
1658,150252.36
1659,130124.75
1660,152735.56
1661,438533.66
1662,415675.5
1663,396538.6
1664,444345.3
1665,300738.84
1666,320191.3
1667,351352.62
1668,336630.72
1669,293549.56
1670,342992.97
1671,259215.48
1672,430949.53
1673,290557.44
1674,246552.44
1675,182536.95
1676,188463.0
1677,220017.03
1678,440007.84
1679,392007.0
1680,357975.38
1681,249518.66
1682,304869.72
1683,175379.42
1684,178258.16
1685,167594.16
1686,167713.77
1687,166828.11
1688,193327.52
1689,194257.7
1690,194005.72
1691,177787.55
1692,262749.2
1693,164788.92
1694,180155.03
1695,166883.33
1696,274159.75
1697,173001.44
1698,365383.06
1699,319102.4
1700,242487.97
1701,264164.78
1702,258764.25
1703,265770.1
1704,288060.72
1705,228907.02
1706,405591.62
1707,221531.5
1708,205416.47
1709,266368.94
1710,220681.08
1711,260761.89
1712,247005.0
1713,274127.34
1714,231571.72
1715,204737.42
1716,180162.23
1717,176174.17
1718,136508.55
1719,203803.52
1720,250307.56
1721,166104.02
1722,121873.18
1723,155550.0
1724,217698.61
1725,244237.94
1726,182736.22
1727,157671.56
1728,184958.86
1729,161704.61
1730,149574.12
1731,122152.68
1732,129689.164
1733,117014.195
1734,121467.414
1735,134535.4
1736,118166.8
1737,310261.03
1738,223666.03
1739,287207.1
1740,217523.47
1741,189635.6
1742,168802.83
1743,175201.39
1744,290740.9
1745,210143.02
1746,192212.34
1747,222057.53
1748,223377.8
1749,157439.4
1750,134062.05
1751,238485.75
1752,125767.516
1753,152728.58
1754,202899.03
1755,166358.64
1756,127816.56
1757,119705.64
1758,149874.97
1759,161461.75
1760,167521.45
1761,141112.97
1762,178832.16
1763,171931.03
1764,122530.234
1765,156489.31
1766,175712.06
1767,215113.3
1768,147942.53
1769,174265.89
1770,145091.44
1771,127638.22
1772,140545.94
1773,126944.22
1774,152506.77
1775,137719.92
1776,126849.94
1777,111786.56
1778,138390.98
1779,113048.42
1780,176450.94
1781,131524.97
1782,92827.26
1783,138989.62
1784,102238.99
1785,117764.84
1786,130930.51
1787,168992.9
1788,67666.336
1789,97119.08
1790,87213.54
1791,204148.61
1792,156192.16
1793,131479.83
1794,143121.27
1795,127869.945
1796,117708.36
1797,111643.81
1798,123025.76
1799,103647.29
1800,125267.28
1801,128021.016
1802,126820.914
1803,150785.5
1804,140396.55
1805,139491.16
1806,119660.79
1807,125866.63
1808,112462.375
1809,123981.8
1810,141680.67
1811,101090.68
1812,100098.71
1813,121014.625
1814,96437.02
1815,60804.902
1816,92435.65
1817,107394.24
1818,138387.81
1819,127828.984
1820,68153.1
1821,111071.29
1822,143033.67
1823,57829.855
1824,135390.3
1825,131782.61
1826,101296.04
1827,110367.75
1828,139403.78
1829,115428.586
1830,140625.58
1831,145040.11
1832,100550.984
1833,138632.45
1834,121984.7
1835,132438.52
1836,126123.66
1837,92789.73
1838,122717.805
1839,91155.445
1840,159387.33
1841,141924.62
1842,87480.68
1843,133802.5
1844,133448.22
1845,137663.19
1846,151166.47
1847,162978.45
1848,64670.95
1849,105562.914
1850,124087.77
1851,151248.67
1852,130611.26
1853,139801.6
1854,173404.97
1855,142484.73
1856,221641.81
1857,141444.4
1858,138879.11
1859,117294.52
1860,146074.7
1861,116273.9
1862,285738.38
1863,285947.47
1864,285947.47
1865,326146.75
1866,334340.88
1867,241535.45
1868,303141.75
1869,208431.73
1870,234443.78
1871,241443.56
1872,166374.33
1873,232432.17
1874,143918.12
1875,213484.67
1876,192607.23
1877,211701.95
1878,196325.17
1879,128209.42
1880,134763.2
1881,246679.44
1882,253553.9
1883,193786.97
1884,204699.36
1885,246983.1
1886,309701.12
1887,205311.5
1888,277753.06
1889,157370.36
1890,124842.36
1891,139233.19
1892,105556.17
1893,135128.31
1894,127434.86
1895,135178.84
1896,123241.59
1897,123187.9
1898,108159.984
1899,147289.19
1900,143395.6
1901,167719.69
1902,131937.16
1903,207930.23
1904,134438.33
1905,192718.02
1906,157317.53
1907,191311.86
1908,107918.06
1909,136010.58
1910,120719.19
1911,204742.31
1912,298334.72
1913,134020.38
1914,62514.62
1915,299092.5
1916,69368.1
1917,264798.62
1918,139981.03
1919,164722.78
1920,157109.56
1921,411444.78
1922,319754.0
1923,210354.36
1924,234317.05
1925,203163.52
1926,403389.4
1927,133222.9
1928,155723.34
1929,116307.29
1930,127308.766
1931,143044.84
1932,137724.11
1933,178603.1
1934,184215.1
1935,171505.89
1936,187069.5
1937,184757.7
1938,173534.17
1939,251528.19
1940,188196.11
1941,175968.31
1942,185824.3
1943,205901.3
1944,352840.8
1945,381126.38
1946,144388.3
1947,303416.25
1948,170657.33
1949,243262.53
1950,181195.4
1951,254381.75
1952,223093.19
1953,162801.98
1954,188311.38
1955,131701.81
1956,275098.97
1957,151206.27
1958,302765.03
1959,143272.58
1960,108841.875
1961,120685.0
1962,95354.766
1963,97115.65
1964,105934.04
1965,151438.17
1966,146102.97
1967,285940.34
1968,410568.38
1969,397456.34
1970,456285.2
1971,437778.56
1972,385525.56
1973,262145.25
1974,318507.7
1975,445454.88
1976,270950.97
1977,364239.1
1978,375769.4
1979,354574.66
1980,195062.62
1981,352052.25
1982,226697.39
1983,205387.08
1984,167692.5
1985,225593.38
1986,215436.86
1987,177551.7
1988,173604.03
1989,195313.02
1990,211519.11
1991,236814.72
1992,215118.22
1993,171326.72
1994,236082.55
1995,190651.44
1996,251587.94
1997,314608.8
1998,334416.78
1999,259335.17
2000,329951.0
2001,261400.06
2002,241779.73
2003,265886.5
2004,268522.88
2005,226053.83
2006,229762.84
2007,243188.77
2008,214007.52
2009,189583.17
2010,195260.11
2011,132819.86
2012,176126.8
2013,180878.4
2014,184540.56
2015,201372.1
2016,192091.39
2017,201100.34
2018,126474.75
2019,134204.8
2020,110788.94
2021,110192.74
2022,175828.4
2023,139971.97
2024,248036.31
2025,353065.66
2026,175924.02
2027,149018.55
2028,147851.0
2029,163278.86
2030,272507.12
2031,235627.3
2032,259531.62
2033,265191.56
2034,158501.81
2035,216660.33
2036,190569.64
2037,193785.67
2038,283078.4
2039,213169.95
2040,306751.1
2041,278638.66
2042,203597.61
2043,173976.28
2044,164291.97
2045,216994.08
2046,143071.05
2047,146789.69
2048,138578.52
2049,139533.88
2050,187292.45
2051,108889.84
2052,135936.28
2053,147371.8
2054,84150.94
2055,151102.33
2056,142626.11
2057,120001.8
2058,222480.0
2059,133103.9
2060,173817.06
2061,176551.94
2062,134472.3
2063,110249.39
2064,141540.48
2065,118245.26
2066,163097.86
2067,112782.65
2068,150810.94
2069,84170.2
2070,111446.37
2071,97676.39
2072,134822.47
2073,143243.33
2074,180123.42
2075,141917.86
2076,120025.83
2077,155562.6
2078,127924.836
2079,134108.84
2080,122366.75
2081,123255.23
2082,129589.15
2083,145236.11
2084,115921.37
2085,121908.516
2086,113548.68
2087,119046.586
2088,102404.21
2089,79821.8
2090,130585.59
2091,119598.94
2092,125905.52
2093,113725.234
2094,123244.65
2095,145446.66
2096,76980.5
2097,98780.47
2098,141565.33
2099,52977.45
2100,82352.16
2101,121677.14
2102,127362.32
2103,101834.484
2104,135253.25
2105,123155.125
2106,67295.78
2107,230780.9
2108,116167.945
2109,109398.01
2110,128845.94
2111,145480.23
2112,143472.19
2113,120879.44
2114,113316.1
2115,158844.1
2116,123555.81
2117,148119.69
2118,120309.47
2119,109115.945
2120,121512.01
2121,113458.734
2122,109330.42
2123,86232.91
2124,165301.88
2125,133240.06
2126,144011.22
2127,146284.92
2128,125493.02
2129,95315.31
2130,135729.14
2131,139333.1
2132,118178.3
2133,124492.22
2134,122101.555
2135,94264.26
2136,70064.28
2137,112063.03
2138,132726.17
2139,147919.81
2140,141880.38
2141,138022.98
2142,128578.83
2143,143430.06
2144,120158.68
2145,140355.33
2146,158476.56
2147,137298.56
2148,132777.81
2149,133439.56
2150,236390.08
2151,112611.98
2152,163232.77
2153,167232.23
2154,108434.5
2155,131992.92
2156,268868.06
2157,240309.45
2158,241870.84
2159,203225.55
2160,169421.66
2161,246858.28
2162,344086.94
2163,349034.2
2164,241550.45
2165,189255.12
2166,148990.28
2167,227147.73
2168,199995.08
2169,195285.44
2170,215402.97
2171,146362.22
2172,132236.08
2173,165388.3
2174,227686.03
2175,292568.28
2176,317172.8
2177,236155.5
2178,207762.94
2179,142552.02
2180,230174.03
2181,185654.23
2182,224893.75
2183,188296.81
2184,126680.69
2185,120537.66
2186,148265.55
2187,155088.14
2188,155482.34
2189,253822.94
2190,83456.19
2191,83252.69
2192,94330.805
2193,99987.375
2194,99376.875
2195,113857.73
2196,102047.39
2197,122605.625
2198,161535.05
2199,164505.03
2200,140142.27
2201,134078.78
2202,208105.22
2203,133297.12
2204,177361.64
2205,110896.97
2206,141679.58
2207,210018.61
2208,251266.64
2209,221304.3
2210,112171.016
2211,116750.03
2212,115699.7
2213,102075.42
2214,128745.71
2215,105608.73
2216,152549.08
2217,71863.3
2218,72200.305
2219,73080.79
2220,70983.53
2221,302654.44
2222,259042.5
2223,319585.16
2224,206853.1
2225,125314.71
2226,192734.77
2227,203789.52
2228,271176.12
2229,249494.64
2230,158783.8
2231,216348.14
2232,176163.94
2233,170771.12
2234,240451.61
2235,218041.02
2236,274795.84
2237,355349.8
2238,202025.33
2239,113312.97
2240,163324.66
2241,150521.7
2242,124472.16
2243,124887.48
2244,97959.51
2245,96769.05
2246,141379.0
2247,104780.484
2248,127110.055
2249,126498.875
2250,135668.7
2251,108085.234
2252,174810.17
2253,150499.45
2254,170342.53
2255,189418.7
2256,187404.48
2257,213553.08
2258,166785.95
2259,179232.38
2260,140254.17
2261,191582.44
2262,201820.23
2263,353839.6
2264,438005.78
2265,164503.78
2266,290287.9
2267,354303.22
2268,393440.72
2269,151939.72
2270,193998.52
2271,225744.89
2272,200649.2
2273,163760.73
2274,180188.02
2275,164813.28
2276,194521.88
2277,180855.31
2278,150854.83
2279,125344.6
2280,119749.82
2281,167627.27
2282,183631.55
2283,101291.88
2284,105311.44
2285,145029.75
2286,124653.305
2287,353070.38
2288,270780.47
2289,393855.94
2290,467804.25
2291,322154.0
2292,426390.88
2293,443343.88
2294,423312.06
2295,449792.0
2296,298137.03
2297,321659.47
2298,324076.84
2299,392834.06
2300,334632.4
2301,282492.66
2302,248813.86
2303,241538.9
2304,244909.89
2305,182934.3
2306,182034.73
2307,189244.47
2308,221947.44
2309,281008.88
2310,207800.19
2311,192333.38
2312,174153.58
2313,174211.06
2314,174283.17
2315,171220.72
2316,175896.66
2317,185830.69
2318,173852.22
2319,178876.67
2320,189004.94
2321,238682.31
2322,172892.42
2323,185148.73
2324,167951.94
2325,215147.77
2326,164254.66
2327,205867.73
2328,226095.64
2329,187287.62
2330,179459.17
2331,357522.28
2332,381505.3
2333,331744.4
2334,244121.95
2335,262408.38
2336,333397.78
2337,202859.17
2338,276850.75
2339,218590.47
2340,396334.44
2341,221228.95
2342,236288.66
2343,223592.45
2344,222988.94
2345,243654.89
2346,215068.6
2347,196818.4
2348,240529.36
2349,173653.03
2350,285008.72
2351,245847.1
2352,250161.05
2353,239752.98
2354,135465.86
2355,148159.83
2356,151749.88
2357,197995.42
2358,190432.66
2359,131747.19
2360,118386.98
2361,145615.0
2362,290734.25
2363,140179.28
2364,151815.72
2365,225182.4
2366,190004.0
2367,228327.28
2368,207731.62
2369,222783.19
2370,163038.94
2371,167717.12
2372,180213.11
2373,267135.97
2374,304659.6
2375,252866.17
2376,269017.06
2377,304450.47
2378,144205.4
2379,200600.6
2380,143135.73
2381,162936.33
2382,197199.61
2383,209171.69
2384,242359.9
2385,158928.94
2386,136554.23
2387,138857.27
2388,95261.24
2389,123054.86
2390,148316.6
2391,138279.52
2392,116526.67
2393,172419.52
2394,143981.56
2395,203384.52
2396,148818.89
2397,223609.06
2398,130082.086
2399,67906.1
2400,62019.844
2401,110191.266
2402,138059.19
2403,140991.89
2404,152339.02
2405,156629.2
2406,142697.4
2407,124861.766
2408,141664.73
2409,126653.51
2410,166197.34
2411,124412.56
2412,149844.11
2413,135300.6
2414,138128.06
2415,136891.95
2416,125245.66
2417,136553.84
2418,127895.92
2419,124948.836
2420,127007.79
2421,149755.39
2422,117131.445
2423,116469.79
2424,151224.58
2425,207080.88
2426,132629.0
2427,130468.22
2428,177740.08
2429,121175.49
2430,131762.5
2431,112269.48
2432,141882.0
2433,145995.31
2434,141071.92
2435,143094.52
2436,105336.04
2437,105925.16
2438,126217.01
2439,113312.87
2440,118876.06
2441,96280.42
2442,104489.695
2443,121482.24
2444,127560.09
2445,82092.53
2446,132173.42
2447,188904.94
2448,136000.33
2449,107035.35
2450,143131.64
2451,129946.055
2452,194747.2
2453,92923.71
2454,114546.26
2455,118653.51
2456,128460.56
2457,123851.69
2458,119311.29
2459,109862.32
2460,132106.52
2461,115998.01
2462,136392.34
2463,116831.445
2464,172087.84
2465,135255.19
2466,118959.086
2467,143121.95
2468,75258.375
2469,78173.53
2470,179556.75
2471,200421.8
2472,163333.05
2473,119408.16
2474,83153.66
2475,236176.0
2476,117362.445
2477,123698.34
2478,148878.36
2479,107697.53
2480,147839.86
2481,126355.75
2482,124439.16
2483,114930.336
2484,124266.484
2485,125005.2
2486,153470.14
2487,168318.81
2488,155649.72
2489,142021.17
2490,146062.3
2491,88070.24
2492,175427.1
2493,145354.86
2494,155153.08
2495,96267.21
2496,255710.75
2497,155632.19
2498,115287.11
2499,90872.914
2500,134885.88
2501,138339.78
2502,152716.19
2503,99954.95
2504,174985.16
2505,224059.7
2506,258920.02
2507,285696.7
2508,260529.25
2509,218879.58
2510,219279.48
2511,177589.45
2512,207306.94
2513,215228.83
2514,239028.58
2515,151728.03
2516,164183.58
2517,142665.56
2518,158976.1
2519,219630.66
2520,211996.53
2521,189036.86
2522,218605.06
2523,123673.695
2524,135791.94
2525,148134.11
2526,137446.34
2527,121359.15
2528,127217.625
2529,134443.84
2530,107556.7
2531,257215.4
2532,224164.64
2533,194544.69
2534,230004.88
2535,322573.66
2536,232519.1
2537,235411.66
2538,186124.92
2539,189681.55
2540,172288.52
2541,180408.44
2542,167231.27
2543,130024.64
2544,119549.46
2545,140259.5
2546,134625.27
2547,140626.5
2548,153629.02
2549,160249.23
2550,476260.38
2551,143272.86
2552,126139.41
2553,80200.65
2554,110157.33
2555,111729.23
2556,105777.66
2557,115849.31
2558,134228.86
2559,134032.64
2560,139335.88
2561,134305.94
2562,126003.06
2563,144458.8
2564,202905.03
2565,126027.81
2566,154587.7
2567,129942.7
2568,189025.86
2569,199681.58
2570,110918.55
2571,178177.94
2572,162229.3
2573,215379.36
2574,257675.03
2575,128478.21
2576,126078.78
2577,149541.89
2578,87741.7
2579,67250.03
2580,121381.72
2581,108730.25
2582,112210.39
2583,258607.6
2584,169262.1
2585,178535.98
2586,213267.95
2587,200814.98
2588,143592.92
2589,147642.73
2590,211199.62
2591,199456.98
2592,218759.16
2593,263032.0
2594,179625.25
2595,196681.61
2596,321861.38
2597,184643.03
2598,277792.28
2599,315949.5
2600,127670.84
2601,146947.4
2602,82157.38
2603,92624.58
2604,85640.86
2605,81147.73
2606,147541.67
2607,188886.2
2608,196730.02
2609,166111.78
2610,107130.734
2611,120539.16
2612,148188.8
2613,132347.61
2614,135010.84
2615,154589.9
2616,140203.73
2617,177526.8
2618,191863.64
2619,206853.5
2620,185381.25
2621,177211.33
2622,183175.92
2623,256266.9
2624,315969.7
2625,293980.75
2626,175414.05
2627,170409.48
2628,458871.62
2629,489828.84
2630,332993.25
2631,440341.16
2632,427661.53
2633,297485.78
2634,388443.7
2635,159094.86
2636,187485.45
2637,179314.77
2638,255159.98
2639,186541.81
2640,149810.53
2641,109345.42
2642,188207.6
2643,96663.625
2644,123862.31
2645,100629.84
2646,93911.53
2647,97077.59
2648,143994.31
2649,148290.17
2650,144646.84
2651,147018.89
2652,410659.2
2653,250987.36
2654,243680.92
2655,397963.4
2656,303011.12
2657,334464.62
2658,290593.72
2659,297764.53
2660,347995.22
2661,338935.6
2662,337761.38
2663,280776.9
2664,276400.66
2665,322916.53
2666,287756.53
2667,166423.22
2668,182221.1
2669,172932.16
2670,271688.7
2671,182209.11
2672,190400.7
2673,204115.9
2674,194216.2
2675,169201.4
2676,186579.34
2677,193646.0
2678,258472.47
2679,275148.28
2680,281303.84
2681,397558.28
2682,329528.03
2683,475181.94
2684,312419.9
2685,326124.03
2686,259574.9
2687,323928.25
2688,220155.34
2689,205439.56
2690,443633.16
2691,184818.33
2692,130826.92
2693,189297.0
2694,127051.28
2695,194440.06
2696,185795.05
2697,188479.34
2698,184227.58
2699,170362.19
2700,155306.6
2701,154605.98
2702,116062.63
2703,122728.695
2704,136849.92
2705,118979.516
2706,116994.69
2707,129820.836
2708,136080.12
2709,100565.56
2710,124574.99
2711,252669.95
2712,368401.22
2713,166235.56
2714,149012.45
2715,169664.02
2716,148774.47
2717,180715.3
2718,230727.88
2719,153554.61
2720,173936.47
2721,139923.52
2722,163367.48
2723,143349.92
2724,133681.83
2725,136569.62
2726,144675.95
2727,170907.66
2728,172657.3
2729,148432.22
2730,145334.34
2731,124091.22
2732,122487.01
2733,156616.95
2734,155804.14
2735,138909.05
2736,145955.48
2737,125006.64
2738,139454.31
2739,163859.14
2740,134854.75
2741,147791.36
2742,149539.19
2743,147230.2
2744,156918.67
2745,140323.86
2746,142393.98
2747,136754.55
2748,114469.49
2749,127207.555
2750,137085.56
2751,139806.0
2752,183088.58
2753,151085.48
2754,237063.75
2755,130154.05
2756,92854.97
2757,73322.76
2758,84267.78
2759,149737.81
2760,123792.75
2761,143046.77
2762,145948.81
2763,191662.84
2764,139856.67
2765,300628.7
2766,124984.12
2767,86039.78
2768,133283.66
2769,125826.53
2770,141573.95
2771,116488.78
2772,116637.29
2773,147401.75
2774,135955.6
2775,116767.836
2776,134557.73
2777,141514.98
2778,98066.08
2779,118310.69
2780,105871.516
2781,95908.36
2782,95816.305
2783,101310.72
2784,122525.21
2785,123210.805
2786,67439.695
2787,118927.21
2788,79283.516
2789,172691.22
2790,92468.625
2791,116384.5
2792,70816.99
2793,151929.28
2794,96562.27
2795,123072.47
2796,98708.61
2797,194359.05
2798,109845.13
2799,117655.83
2800,69285.664
2801,110122.46
2802,136161.25
2803,171205.86
2804,128151.84
2805,96612.11
2806,84883.12
2807,162751.69
2808,146777.8
2809,139108.69
2810,135239.56
2811,159317.89
2812,150108.42
2813,172128.55
2814,170907.66
2815,97226.12
2816,244427.12
2817,146889.4
2818,124624.43
2819,160567.58
2820,141238.84
2821,106239.164
2822,183524.92
2823,275199.97
2824,184697.1
2825,136252.97
2826,131873.38
2827,142819.94
2828,204925.73
2829,185254.02
2830,225775.47
2831,175008.69
2832,257994.7
2833,287704.66
2834,212670.02
2835,219080.7
2836,190664.72
2837,157326.08
2838,151678.67
2839,176140.23
2840,208548.06
2841,205673.86
2842,224985.78
2843,148334.56
2844,158296.67
2845,121069.23
2846,211483.22
2847,197706.14
2848,210531.38
2849,198815.64
2850,281065.2
2851,230082.1
2852,236596.22
2853,238078.3
2854,141115.52
2855,199877.98
2856,202926.52
2857,187358.38
2858,194878.75
2859,133667.17
2860,129110.64
2861,131025.96
2862,195972.56
2863,125281.98
2864,241311.89
2865,138448.27
2866,135503.6
2867,95899.03
2868,101383.12
2869,119634.43
2870,128124.96
2871,86013.2
2872,52814.914
2873,100828.3
2874,139937.66
2875,122234.84
2876,166751.9
2877,132019.22
2878,168285.89
2879,142603.27
2880,99191.11
2881,144626.42
2882,169632.64
2883,194312.55
2884,192893.08
2885,194644.9
2886,227065.0
2887,98531.71
2888,129676.42
2889,61828.797
2890,83359.14
2891,137194.89
2892,60973.125
2893,87529.42
2894,57085.902
2895,284879.66
2896,275165.34
2897,211770.8
2898,152905.5
2899,208186.6
2900,154874.4
2901,193600.2
2902,178350.86
2903,338087.16
2904,350912.6
2905,86018.69
2906,206915.47
2907,110483.484
2908,137325.81
2909,147570.1
2910,80572.16
2911,79452.31
2912,142724.9
2913,83734.98
2914,79980.52
2915,84284.9
2916,83831.42
2917,153675.62
2918,122907.664
2919,227250.88
